iter	Logloss
397	0.0002744926214
398	0.0002744926214
399	0.0002744926214
400	0.0002744926214
401	0.0002744926214
402	0.0002744926214
403	0.0002744926214
404	0.0002744926214
405	0.0002744926214
406	0.0002744926214
407	0.0002744926214
408	0.0002744926214
409	0.0002744926214
410	0.0002744926214
411	0.0002744926214
412	0.0002744926214
413	0.0002744926214
414	0.0002744926214
415	0.0002744926214
416	0.0002744926214
417	0.0002744926214
418	0.0002744926214
419	0.0002744926214
420	0.0002744926214
421	0.0002744926214
422	0.0002744926214
423	0.0002744926214
424	0.0002744926214
425	0.0002744926214
426	0.0002744926214
427	0.0002744926214
428	0.0002744926214
429	0.0002744926214
430	0.0002744926214
431	0.0002744926214
432	0.0002744926214
433	0.0002744926214
434	0.0002744926214
435	0.0002744926214
436	0.0002744926214
437	0.0002744926214
438	0.0002744926214
439	0.0002744926214
440	0.0002744926214
441	0.0002744926214
442	0.0002744926214
443	0.0002744926214
444	0.0002744926214
445	0.0002744926214
446	0.0002744926214
447	0.0002744926214
448	0.0002744926214
449	0.0002744926214
450	0.0002744926214
451	0.0002744926214
452	0.0002744926214
453	0.0002744926214
454	0.0002744926214
455	0.0002744926214
456	0.0002744926214
457	0.0002744926214
458	0.0002744926214
459	0.0002744926214
460	0.0002744926214
461	0.0002744926214
462	0.0002744926214
463	0.0002744926214
464	0.0002744926214
465	0.0002744926214
466	0.0002744926214
467	0.0002744926214
468	0.0002744926214
469	0.0002744926214
470	0.0002744926214
471	0.0002744926214
472	0.0002744926214
473	0.0002744926214
474	0.0002744926214
475	0.0002744926214
476	0.0002744926214
477	0.0002744926214
478	0.0002744926214
479	0.0002744926214
480	0.0002744926214
481	0.0002744926214
482	0.0002744926214
483	0.0002744926214
484	0.0002744926214
485	0.0002744926214
486	0.0002744926214
487	0.0002744926214
488	0.0002744926214
489	0.0002744926214
490	0.0002744926214
491	0.0002744926214
492	0.0002744926214
493	0.0002744926214
494	0.0002744926214
495	0.0002744926214
496	0.0002744926214
497	0.0002744926214
498	0.0002744926214
499	0.0002744926214
500	0.0002744926214
501	0.0002744926214
502	0.0002744926214
503	0.0002744926214
504	0.0002744926214
505	0.0002744926214
506	0.0002744926214
507	0.0002744926214
508	0.0002744926214
509	0.0002744926214
510	0.0002744926214
511	0.0002744926214
512	0.0002744926214
513	0.0002744926214
514	0.0002744926214
515	0.0002744926214
516	0.0002744926214
517	0.0002744926214
518	0.0002744926214
519	0.0002744926214
520	0.0002744926214
521	0.0002744926214
522	0.0002744926214
523	0.0002744926214
524	0.0002744926214
525	0.0002744926214
526	0.0002744926214
527	0.0002744926214
528	0.0002744926214
529	0.0002744926214
530	0.0002744926214
531	0.0002744926214
532	0.0002744926214
533	0.0002744926214
534	0.0002744926214
535	0.0002744926214
536	0.0002744926214
537	0.0002744926214
538	0.0002744926214
539	0.0002744926214
540	0.0002744926214
541	0.0002744926214
542	0.0002744926214
543	0.0002744926214
544	0.0002744926214
545	0.0002744926214
546	0.0002744926214
547	0.0002744926214
548	0.0002744926214
549	0.0002744926214
550	0.0002744926214
551	0.0002744926214
552	0.0002744926214
553	0.0002744926214
554	0.0002744926214
555	0.0002744926214
556	0.0002744926214
557	0.0002744926214
558	0.0002744926214
559	0.0002744926214
560	0.0002744926214
561	0.0002744926214
562	0.0002744926214
563	0.0002744926214
564	0.0002744926214
565	0.0002744926214
566	0.0002744926214
567	0.0002744926214
568	0.0002744926214
569	0.0002744926214
570	0.0002744926214
571	0.0002744926214
572	0.0002744926214
573	0.0002744926214
574	0.0002744926214
575	0.0002744926214
576	0.0002744926214
577	0.0002744926214
578	0.0002744926214
579	0.0002744926214
580	0.0002744926214
581	0.0002744926214
582	0.0002744926214
583	0.0002744926214
584	0.0002744926214
585	0.0002744926214
586	0.0002744926214
587	0.0002744926214
588	0.0002744926214
589	0.0002744926214
590	0.0002744926214
591	0.0002744926214
592	0.0002744926214
593	0.0002744926214
594	0.0002744926214
595	0.0002744926214
596	0.0002744926214
597	0.0002744926214
598	0.0002744926214
599	0.0002744926214
600	0.0002744926214
601	0.0002744926214
602	0.0002744926214
603	0.0002744926214
604	0.0002744926214
605	0.0002744926214
606	0.0002744926214
607	0.0002744926214
608	0.0002744926214
609	0.0002744926214
610	0.0002744926214
611	0.0002744926214
612	0.0002744926214
613	0.0002744926214
614	0.0002744926214
615	0.0002744926214
616	0.0002744926214
617	0.0002744926214
618	0.0002744926214
619	0.0002744926214
620	0.0002744926214
621	0.0002744926214
622	0.0002744926214
623	0.0002744926214
624	0.0002744926214
625	0.0002744926214
626	0.0002744926214
627	0.0002744926214
628	0.0002744926214
629	0.0002744926214
630	0.0002744926214
631	0.0002744926214
632	0.0002744926214
633	0.0002744926214
634	0.0002744926214
635	0.0002744926214
636	0.0002744926214
637	0.0002744926214
638	0.0002744926214
639	0.0002744926214
640	0.0002744926214
641	0.0002744926214
642	0.0002744926214
643	0.0002744926214
644	0.0002744926214
645	0.0002744926214
646	0.0002744926214
647	0.0002744926214
648	0.0002744926214
649	0.0002744926214
650	0.0002744926214
651	0.0002744926214
652	0.0002744926214
653	0.0002744926214
654	0.0002744926214
655	0.0002744926214
656	0.0002744926214
657	0.0002744926214
658	0.0002744926214
659	0.0002744926214
660	0.0002744926214
661	0.0002744926214
662	0.0002744926214
663	0.0002744926214
664	0.0002744926214
665	0.0002744926214
666	0.0002744926214
667	0.0002744926214
668	0.0002744926214
669	0.0002744926214
670	0.0002744926214
671	0.0002744926214
672	0.0002744926214
673	0.0002744926214
674	0.0002744926214
675	0.0002744926214
676	0.0002744926214
677	0.0002744926214
678	0.0002744926214
679	0.0002744926214
680	0.0002744926214
681	0.0002744926214
682	0.0002744926214
683	0.0002744926214
684	0.0002744926214
685	0.0002744926214
686	0.0002744926214
687	0.0002744926214
688	0.0002744926214
689	0.0002744926214
690	0.0002744926214
691	0.0002744926214
692	0.0002744926214
693	0.0002744926214
694	0.0002744926214
695	0.0002744926214
696	0.0002744926214
697	0.0002744926214
698	0.0002744926214
699	0.0002744926214
700	0.0002744926214
701	0.0002744926214
702	0.0002744926214
703	0.0002744926214
704	0.0002744926214
705	0.0002744926214
706	0.0002744926214
707	0.0002744926214
708	0.0002744926214
709	0.0002744926214
710	0.0002744926214
711	0.0002744926214
712	0.0002744926214
713	0.0002744926214
714	0.0002744926214
715	0.0002744926214
716	0.0002744926214
717	0.0002744926214
718	0.0002744926214
719	0.0002744926214
720	0.0002744926214
721	0.0002744926214
722	0.0002744926214
723	0.0002744926214
724	0.0002744926214
725	0.0002744926214
726	0.0002744926214
727	0.0002744926214
728	0.0002744926214
729	0.0002744926214
730	0.0002744926214
731	0.0002744926214
732	0.0002744926214
733	0.0002744926214
734	0.0002744926214
735	0.0002744926214
736	0.0002744926214
737	0.0002744926214
738	0.0002744926214
739	0.0002744926214
740	0.0002744926214
741	0.0002744926214
742	0.0002744926214
743	0.0002744926214
744	0.0002744926214
745	0.0002744926214
746	0.0002744926214
747	0.0002744926214
748	0.0002744926214
749	0.0002744926214
750	0.0002744926214
751	0.0002744926214
752	0.0002744926214
753	0.0002744926214
754	0.0002744926214
755	0.0002744926214
756	0.0002744926214
757	0.0002744926214
758	0.0002744926214
759	0.0002744926214
760	0.0002744926214
761	0.0002744926214
762	0.0002744926214
763	0.0002744926214
764	0.0002744926214
765	0.0002744926214
766	0.0002744926214
767	0.0002744926214
768	0.0002744926214
769	0.0002744926214
770	0.0002744926214
771	0.0002744926214
772	0.0002744926214
773	0.0002744926214
774	0.0002744926214
775	0.0002744926214
776	0.0002744926214
777	0.0002744926214
778	0.0002744926214
779	0.0002744926214
780	0.0002744926214
781	0.0002744926214
782	0.0002744926214
783	0.0002744926214
784	0.0002744926214
785	0.0002744926214
786	0.0002744926214
787	0.0002744926214
788	0.0002744926214
789	0.0002744926214
790	0.0002744926214
791	0.0002744926214
792	0.0002744926214
793	0.0002744926214
794	0.0002744926214
795	0.0002744926214
796	0.0002744926214
797	0.0002744926214
798	0.0002744926214
799	0.0002744926214
800	0.0002744926214
801	0.0002744926214
802	0.0002744926214
803	0.0002744926214
804	0.0002744926214
805	0.0002744926214
806	0.0002744926214
807	0.0002744926214
808	0.0002744926214
809	0.0002744926214
810	0.0002744926214
811	0.0002744926214
812	0.0002744926214
813	0.0002744926214
814	0.0002744926214
815	0.0002744926214
816	0.0002744926214
817	0.0002744926214
818	0.0002744926214
819	0.0002744926214
820	0.0002744926214
821	0.0002744926214
822	0.0002744926214
823	0.0002744926214
824	0.0002744926214
825	0.0002744926214
826	0.0002744926214
827	0.0002744926214
828	0.0002744926214
829	0.0002744926214
830	0.0002744926214
831	0.0002744926214
832	0.0002744926214
833	0.0002744926214
834	0.0002744926214
835	0.0002744926214
836	0.0002744926214
837	0.0002744926214
838	0.0002744926214
839	0.0002744926214
840	0.0002744926214
841	0.0002744926214
842	0.0002744926214
843	0.0002744926214
844	0.0002744926214
845	0.0002744926214
846	0.0002744926214
847	0.0002744926214
848	0.0002744926214
849	0.0002744926214
850	0.0002744926214
851	0.0002744926214
852	0.0002744926214
853	0.0002744926214
854	0.0002744926214
855	0.0002744926214
856	0.0002744926214
857	0.0002744926214
858	0.0002744926214
859	0.0002744926214
860	0.0002744926214
861	0.0002744926214
862	0.0002744926214
863	0.0002744926214
864	0.0002744926214
865	0.0002744926214
866	0.0002744926214
867	0.0002744926214
868	0.0002744926214
869	0.0002744926214
870	0.0002744926214
871	0.0002744926214
872	0.0002744926214
873	0.0002744926214
874	0.0002744926214
875	0.0002744926214
876	0.0002744926214
877	0.0002744926214
878	0.0002744926214
879	0.0002744926214
880	0.0002744926214
881	0.0002744926214
882	0.0002744926214
883	0.0002744926214
884	0.0002744926214
885	0.0002744926214
886	0.0002744926214
887	0.0002744926214
888	0.0002744926214
889	0.0002744926214
890	0.0002744926214
891	0.0002744926214
892	0.0002744926214
893	0.0002744926214
894	0.0002744926214
895	0.0002744926214
896	0.0002744926214
897	0.0002744926214
898	0.0002744926214
899	0.0002744926214
900	0.0002744926214
901	0.0002744926214
902	0.0002744926214
903	0.0002744926214
904	0.0002744926214
905	0.0002744926214
906	0.0002744926214
907	0.0002744926214
908	0.0002744926214
909	0.0002744926214
910	0.0002744926214
911	0.0002744926214
912	0.0002744926214
913	0.0002744926214
914	0.0002744926214
915	0.0002744926214
916	0.0002744926214
917	0.0002744926214
918	0.0002744926214
919	0.0002744926214
920	0.0002744926214
921	0.0002744926214
922	0.0002744926214
923	0.0002744926214
924	0.0002744926214
925	0.0002744926214
926	0.0002744926214
927	0.0002744926214
928	0.0002744926214
929	0.0002744926214
930	0.0002744926214
931	0.0002744926214
932	0.0002744926214
933	0.0002744926214
934	0.0002744926214
935	0.0002744926214
936	0.0002744926214
937	0.0002744926214
938	0.0002744926214
939	0.0002744926214
940	0.0002744926214
941	0.0002744926214
942	0.0002744926214
943	0.0002744926214
944	0.0002744926214
945	0.0002744926214
946	0.0002744926214
947	0.0002744926214
948	0.0002744926214
949	0.0002744926214
950	0.0002744926214
951	0.0002744926214
952	0.0002744926214
953	0.0002744926214
954	0.0002744926214
955	0.0002744926214
956	0.0002744926214
957	0.0002744926214
958	0.0002744926214
959	0.0002744926214
960	0.0002744926214
961	0.0002744926214
962	0.0002744926214
963	0.0002744926214
964	0.0002744926214
965	0.0002744926214
966	0.0002744926214
967	0.0002744926214
968	0.0002744926214
969	0.0002744926214
970	0.0002744926214
971	0.0002744926214
972	0.0002744926214
973	0.0002744926214
974	0.0002744926214
975	0.0002744926214
976	0.0002744926214
977	0.0002744926214
978	0.0002744926214
979	0.0002744926214
980	0.0002744926214
981	0.0002744926214
982	0.0002744926214
983	0.0002744926214
984	0.0002744926214
985	0.0002744926214
986	0.0002744926214
987	0.0002744926214
988	0.0002744926214
989	0.0002744926214
990	0.0002744926214
991	0.0002744926214
992	0.0002744926214
993	0.0002744926214
994	0.0002744926214
995	0.0002744926214
996	0.0002744926214
997	0.0002744926214
998	0.0002744926214
999	0.0002744926214
